_id,permalink,name,tag_type,systems_enabled,image_eeus_filename,Image,description
4dcc305702f3990cf20000b6,original,Original,machine_compatibility,"szus,szuk,erus",,/grid/visual_asset/image/4dfb8c5f5b76e1172e0005dc/original_machine.jpg,"<p>Get ready to be impressed! Our popular press-style machine cuts and embosses with absolute ease.</<p> <p>Along with our Originals&trade; dies, the original Sizzix&reg; Machine cuts and embosses unforgettable shapes that beautifully embellish cards, scrapbook pages, papercrafts and even clothes!</<p> <p>Add a Sizzix System Converter and elegantly emboss with Simple Impressions&reg; Embossing Folders or cut smaller-sized detailed designs with a mind-boggling selection of Sizzlits&reg; dies that easily cut through cardstock, metallic foil, paper or vellum.</<p>"
4dcd4e1a02f3993abc000017,prestige-pro,Prestige Pro,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4dfb8d0b5b76e1172e0005e6/prestige_pro.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Add an optional Adapter Pad and ensure compatibility with AllStar Dies and other brands' steel-rule dies, as well as Sizzix&reg; Originals&trade; and Bigz&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1a02f3993abc000018,prestige-select,Prestige Select,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4dfb8e7efb60b5662f000e8e/19528_med.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1a02f3993abc000019,prestige-spacesaver,Prestige SpaceSaver,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4dfb8f845b76e1172e00135d/19356.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1a02f3993abc00001a,rollmodel,RollModel,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4df921b9fb60b572ff000166/rollmodel_machine_retired.jpg,"<p>It's our most compatible machine yet! To complement our patented line of die-cut machines, the RollModel&trade; uses a crank handle to accommodate all Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies, as well as AllStar&reg; Dies through its extra wide opening. The results are instant, curriculum-based applications to enhance any subject, lesson or learning environment.</<p>"
4dcc305702f3990cf20000b7,allstar,Sidekick,machine_compatibility,"szus,erus",,/grid/visual_asset/image/4dfb926102f3997c30000c00/sidekick.jpg,"<p>With a few turns of its handle, the Sidekick&reg; cuts single sheets of lightweight paper to cardstock and transforms them into something special. The Sidekick works with the entire Sizzix&reg; Sizzlits&reg; product library (with the exception of large Sizzlits dies) - and that includes our small dies to our 12"" long Sizzlits Decorative Strip dies.</<p> <p>If that wasn't impressive enough, the portable, affordable and adorable roller machine also elegantly embosses with Textured Impressions embossing folders (small only). The handy vacuum seal attaches to most work surfaces for creativity anywhere. Create your own one-of-a-kind cards, invitations, scrapbook pages and much more! (To ensure compatibility, always check machine and accessory requirements.)</<p>"
51ba3ebe5b76e14eac0009ec,sophisticut,SophistiCut,machine_compatibility,"szus,szuk,erus",,/grid/visual_asset/image/51be72075b76e12c2a002382/medium_658500.jpg,"<p>Easy and elegant, the Sizzix&reg; SophistiCut&trade; Die-Cutting Machine sports a stylish purse design with a 3"" wide opening to accommodate small, medium and border-sized Sizzix Originals&trade; dies. The machine cuts a wide range of materials - everything from cardstock to fabric. The SophistiCut features a fold-out working platform, durable rollers and a large, easy-to-turn side handle. With the SophistiCut, charming shapes can be easily created for appliqu&eacute;, home d&eacute;cor, fashion, jewelry, altered art, cardmaking, scrapbooking and many more crafts. (To ensure compatibility, always check accessory requirements.)</<p>"
4dcd4e1a02f3993abc000014,superstar,SuperStar,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4dfb87025b76e1172e0002e9/a10800.jpg,"<p>Looking for your next AllStar&reg; in the classroom? Look no further than the AllStar brand of machines from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards.</<p>"
55f7298b5b76e13df2005f9c,superstar-excel,SuperStar Excel,machine_compatibility,"eeus,erus",,/grid/visual_asset/image/4dfb87025b76e1172e0002e9/a10800.jpg,"<p>Looking for your next AllStar&reg; in the classroom? Look no further than the AllStar brand of machines from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards.</<p>"
4dcc305702f3990cf20000b8,sidekick,Texture Boutique,machine_compatibility,"szus,szuk,erus",,/grid/visual_asset/image/4dfb92d602f3997c30000c0f/texture_boutique.jpg,"<p>Resembling an ornate purse with a beaded handle, the Texture Boutique&trade; transforms ordinary cardstock into elegant embossed art. The Texture Boutique works with the Sizzix&reg; Textured Impressions&trade;, Texture Fades&trade; and Texture Trades&trade; embossing folder product library (up to 4 1/2"" wide).</<p><p>If that wasn't impressive enough, the portable and affordable roller machine goes beyond cardstock to emboss paper, metallic foil, vellum and other thin materials. Create your own one-of-a-kind cards or invitations for any occasion and use the embellishments to add a special touch to your scrapbook pages, home d&eacute;cor projects, altered art, and much more! (To ensure compatibility, always check machine and accessory requirements.)</<p>"
4dcc305702f3990cf20000b9,vagabond,Vagabond,machine_compatibility,"szus,erus",,/grid/visual_asset/image/4dfb939b5b76e1696a000004/656850.jpg,"<p>Resembling a well-traveled suitcase on the outside, the Vagabond&trade; Machine easily opens up to reveal a powerful machine that takes you to imaginative new places. With just the push of a button, the Vagabond leaves the crank behind. The motorized Vagabond works with the entire Sizzix&reg; product library (with the exception of Bigz&trade; Plus and Bigz Pro dies) – and that includes our smallest dies to our big 6"" wide plastic-backed treasures and embossing tools.</<p> <p>If that wasn't enough, this portable roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check accessory requirements. Machine accessories may be sold separately.)</<p>"
4dcc305702f3990cf20000ba,cardstock,Cardstock,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000bb,chipboard-mat-board,Chipboard & Mat Board,material_compatibility,"szus,szuk,erus",,,
53600742ff9afc30a3000774,construction-paper,Construction Paper,material_compatibility,"eeus,erus",,,
53616acb5b76e15061000517,cork,Cork,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000bc,craft-metal,Craft Metal,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000bd,craft-plastic,Craft Plastic,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000be,fabric,Fabric,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000bf,felt,Felt,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c0,flexible-magnet,Flexible Magnet,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c1,gruneboard,Grungeboard,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c2,grungepaper,Grungepaper,material_compatibility,"szus,szuk,erus",,,
5360078102f399606200021d,leather,Leather,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c3,poly-foam,Poly Foam,material_compatibility,"szus,szuk,erus",,,
536007ae5b76e11b22001a62,rubber,Rubber,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c4,shrink-plastic,Shrink Plastic,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c5,vellum,Vellum,material_compatibility,"szus,szuk,erus",,,
4dcc305702f3990cf20000c6,vinyl,Vinyl,material_compatibility,"szus,szuk,erus",,,
536007c8ff9afc7a87000f9f,wood-veneer,Wood Veneer,material_compatibility,"szus,szuk,erus",,,
4dcd4e1c02f3993abc0000da,allstar-long-dies,AllStar Long Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df7e9965b76e167b6000023 /allstar_long_die.jpg,"<p>Looking for your next AllStar&reg; in the classroom? Look no further than the AllStar brand of dies from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards. Plus Long Dies are versatile enough to work in the RollModel&trade; and Big Shot&trade; Pro Machines.<br /><br />PLEASE NOTE: The AllStar (red backing) dies are transitioning over to a Sizzix&reg; Bigz&trade; - Classroom Series (black backing). </<p>"
4dcd4e1c02f3993abc0000db,allstar-machine,AllStar Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df90d06fb60b572ff0000da /allstar_machine_retired.jpg,"<p>Looking for your next AllStar&reg; in the classroom? Look no further than the AllStar brand of machines from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards.</<p>"
4dcd4e1c02f3993abc0000dc,allstar-standard-dies,AllStar Standard Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df90d8902f39924b50000bb /allstar_standard_die.jpg,"<p>Looking for your next AllStar&reg; in the classroom? Look no further than the AllStar brand of dies from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards. Plus, Standard Dies are versatile enough to work in the RollModel&trade; and Big Shot&trade; Pro Machines.<br /><br />PLEASE NOTE: The AllStar (red backing) dies are transitioning over to a Sizzix&reg; Bigz&trade; - Classroom Series (black backing). </<p>"
4dcd4e1d02f3993abc0000eb,ellison-clearcrop-dc-dies,Ellison ClearCrop DC Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df91c905b76e130f70001ce /clearcrop_dc.jpg,"<p>For shapes demanding extra precision, there's a clear-cut choice. A ClearCrop&trade; Die uses see-through acrylic to offer a clear view and perfect positioning of the item to be cut, such as a photo or important text. Create flashcards, nametags and countless other printed materials to enhance any subject, strategy or theme. Many ClearCrop Dies also create shapes that mat with corresponding SureCut&trade; shapes for stylish bulletin boards, holiday gifts and classroom d&eacute;cor.</<p>"
4dcd4e1d02f3993abc0000ea,ellison-clearcrop-ty-sm-lg-dies,"Ellison ClearCrop TY, SM & LG Dies",product_line,"eeus,erus",,/grid/visual_asset/image/4df91d295b76e130f70001dc /clearcrop_ty_sm_lg.jpg,"<p>For shapes demanding extra precision, there's a clear-cut choice. A ClearCrop&trade; Die uses see-through acrylic to offer a clear view and perfect positioning of the item to be cut, such as a photo or important text. Create flashcards, nametags and countless other printed materials to enhance any subject, strategy or theme. Many ClearCrop Dies also create shapes that mat with corresponding SureCut&trade; shapes for stylish bulletin boards, holiday gifts and classroom d&eacute;cor.</<p>"
4dcd4e1d02f3993abc0000ec,ellison-clearcrop-xl-dies,Ellison ClearCrop XL Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df91da7fb60b515360006bb /clearcrop_xl.jpg,"<p>For shapes demanding extra precision, there's a clear-cut choice. A ClearCrop&trade; Die uses see-through acrylic to offer a clear view and perfect positioning of the item to be cut, such as a photo or important text. Create flashcards, nametags and countless other printed materials to enhance any subject, strategy or theme. Many ClearCrop Dies also create shapes that mat with corresponding SureCut&trade; shapes for stylish bulletin boards, holiday gifts and classroom d&eacute;cor.</<p>"
4dcd4e1c02f3993abc0000de,ellison-lettermachine-original,Ellison LetterMachine Original,product_line,"eeus,erus",,/grid/visual_asset/image/4df91e4ffb60b515360006ce /15569_med.jpg,"<p>Retired but not forgotten, Ellison&reg; continues to support these machines with replacement parts and an ever-growing library of SureCut&trade; Dies and Lessons. Use Ellison shape-cutting equipment to create powerful combinations of reinforcing visuals and hands-on applications to help address your important curriculum and standards.</<p>"
4dcd4e1c02f3993abc0000df,ellison-lettermachine-xl,Ellison LetterMachine XL,product_line,"eeus,erus",,/grid/visual_asset/image/4df91ec1fb60b572ff000107 /15575_med.jpg,"<p>Retired but not forgotten, Ellison&reg; continues to support these machines with replacement parts and an ever-growing library of SureCut&trade; Dies and Lessons. Use Ellison shape-cutting equipment to create powerful combinations of reinforcing visuals and hands-on applications to help address your important curriculum and standards.</<p>"
4dcd4e1c02f3993abc0000e0,ellison-prestige-pro-machine,Ellison Prestige Pro Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df9204302f399697a0001ac /prestige_pro.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1c02f3993abc0000e1,ellison-prestige-select-machine,Ellison Prestige Select Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df920b5fb60b572ff00015a /19528_med.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1c02f3993abc0000e2,ellison-prestige-spacesaver-machine,Ellison Prestige SpaceSaver Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df9212d5b76e130f7000260 /19356.jpg,"<p>Up to your most pressing challenges, Prestige&trade; machines cut many different materials and thicknesses using Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies. Perfect for any library, teacher's lounge or media center, Prestige machines offer many years of high-volume shape-cutting fun to benefit any school, while supporting staff lessons and enhancing many learning activities.</<p>"
4dcd4e1a02f3993abc000011,ellison-rollmodel-machine,Ellison RollModel Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df921b9fb60b572ff000166 /rollmodel_machine_retired.jpg,"<p>It's our most compatible machine yet! To complement our patented line of die-cut machines, the RollModel&trade; uses a crank handle to accommodate all Ellison&reg; SureCut&trade; and ClearCrop&trade; Dies, as well as AllStar&reg; Dies through its extra wide opening. The results are instant, curriculum-based applications to enhance any subject, lesson or learning environment.</<p>"
55f7298b5b76e13df2005f9c,ellison-superstar-excel-machine,Ellison SuperStar Excel Machine,product_line,"eeus,erus",,/grid/visual_asset/image/55f756355b76e173760026b5/superstar_excel.jpg,"<p>For today's creative classroom, the pro-strength SuperStar&trade; Excel Machine easily cuts a wide variety of materials to create memorable lessons, study aids, activities and decorations. With just a few turns of its ergonomic handle, the SuperStar Excel Machine uses an extra-wide roller to accommodate SureCut&trade; and ClearCrop&trade; Dies through its 12""-wide opening. The included Extended Sliding Tray easily moves multiple dies through the machine's rollers for perfectly cut shapes every time. By using the included Sliding Adapter Pad, you can also cut with Sizzix&reg; Originals&trade; and Bigz&trade; Dies and Ellison&reg; AllStar&reg; Dies as well as other brands' steel-rule dies.</p>"
4dcd4e1c02f3993abc0000dd,ellison-superstar-machine,Ellison SuperStar Machine,product_line,"eeus,erus",,/grid/visual_asset/image/4df90fec5b76e130f7000190 /a10800.jpg,"<p>Looking for your next SuperStar in the classroom? Look no further than the SuperStar brand of machines from Ellison&reg;. All-affordable and all-around performers, they create powerful combinations of reinforcing visuals and hands-on activities to help address your important curriculum and standards.</<p>"
4dcd4e1c02f3993abc0000e3,ellison-surecut-1-1-4-5-alpha-dies,"Ellison SureCut 1 1/4""-5"" Alpha Dies",product_line,"eeus,erus",,/grid/visual_asset/image/4df9300f5b76e16c6f000002 /surecut_lg_a_die.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcd4e1c02f3993abc0000e4,ellison-surecut-8-alpha-dies,"Ellison SureCut 8"" Alpha Dies",product_line,"eeus,erus",,/grid/visual_asset/image/4df930c002f399697a0002cd /surecut_xl_a_die.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcd4e1c02f3993abc0000e5,ellison-surecut-dc-dies,Ellison SureCut DC Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df933c7fb60b5733c000093 /surecut_dc_die.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcd4e1c02f3993abc0000e6,ellison-surecut-ew-dies,Ellison SureCut EW Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df938ad02f39929ac00014b /surecut_ew.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcd4e1c02f3993abc0000e7,ellison-surecut-ty-sm-lg-dies,"Ellison SureCut TY, SM & LG Dies",product_line,"eeus,erus",,/grid/visual_asset/image/4df93928fb60b572ff000180 /ty_sm_lg_dies.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcd4e1c02f3993abc0000e8,ellison-surecut-xl-dies,Ellison SureCut XL Dies,product_line,"eeus,erus",,/grid/visual_asset/image/4df93de6fb60b572ff0011ba /surecut_xl_apple_die.jpg,"<p>Each SureCut&trade; Die begins with curriculum-based artwork from an Ellison&reg; Die artist. Made with utmost quality, each die is carefully created from genuine birch cutting block and laser-steel rule to cut many different materials for the widest array of learning possibilities. Just one die can support any curriculum and lesson plan with countless hands-on activities, reinforcing visuals, themed bulletin boards and more!</<p>"
4dcc305502f3990cf200004d,sizzix-adhesive-sheets,Sizzix Adhesive Sheets,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4df9432c5b76e16c6f0002f6 /sizzix_adhesive_sheets.jpg,"<p>No sticker machine required! As a stand-alone product, Adhesive Sheets offer crafters the convenience of pre-made adhesive sheets. Like magic, the backing of each sheet easily peels away for easy application. When used with a Sizzix&reg; roller machine, Adhesive Sheets easily transform crafters' favorite die-cuts into ready-made stickers.</<p>"
4dcf96ee02f3992658000006,sizzix-big-shot-express-machine,Sizzix Big Shot Express Machine,product_line,"szus,erus",,/grid/visual_asset/image/516896355b76e1360c00037b /big_shot_express.jpg,"<p>With just the push of a button, the Big Shot&trade; Express leaves the crank behind. Instead, the motorized Big Shot Express works with the entire Sizzix&reg; product library (with the exception of Bigz&trade; Plus and Bigz Pro dies) - and that includes our smallest dies to our big 6"" wide plastic-backed treasures and embossing tools. </<p> <p>If that wasn't big enough, this portable roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check machine and accessory requirements. Machine accessories may be sold separately.)</<p>"
4dcc305502f3990cf200004e,sizzix-big-shot-machine,Sizzix Big Shot Machine,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4df945fa02f399697a00035b /big-shot.jpg,"<p>There's a reason why we call our shape-cutting and embossing machine a Big Shot&trade;. It's because the ever-versatile Big Shot works with the entire Sizzix&reg; product library (with the exception of Bigz&trade; Plus and Bigz Pro dies) - and that includes our smallest dies to our big 6"" wide plastic-backed treasures and embossing tools.</<p><p>If that wasn't big enough, this portable roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check accessory requirements. Machine accessories may be sold separately.)</<p>"
54ada83f5b76e10c95000391,sizzix-big-shot-plus-machine,Sizzix Big Shot Plus Machine,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54ada94e5b76e10d7a0004a5 /big_shot_plus.jpg,"<p>One shape-cutting machine does it all! The Sizzix&reg; Big Shot&trade; Plus Machine works with any Sizzix die or embossing folder up to 9"" wide to create an amazing assortment of craft shapes.</<p><p>If that wasn't enough, this powerful roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more using your favorite 8 1/2"" x 11"" materials! (To ensure compatibility, always check machine and accessory requirements. Machine accessories may be sold separately.)</<p>"
4dcc305502f3990cf200004f,sizzix-big-shot-pro-machine,Sizzix Big Shot Pro Machine,product_line,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4df946a2fb60b572ff001c46 /big-shot-pro.jpg,"<p>One shape-cutting machine does it all! The Sizzix&reg; Big Shot&trade; Pro Machine works with any Sizzix die or embossing folder to create an amazing assortment of craft shapes. For added versatility, these machines are compatible with SureCut&trade; dies from our Ellison&reg; education brand, plus most other brands of steel-rule dies.</<p><p>If that wasn't enough, this industrial strength roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check machine and accessory requirements. Machine accessories may be sold separately.)</<p>"
4dcc305602f3990cf2000050,sizzix-bigkick-machine,Sizzix BIGkick Machine,product_line,"szus,erus",,/grid/visual_asset/image/4df944c1fb60b572ff001c42 /medium_656300.jpg,"<p>Give a great BIGkick&trade; to your creativity! The BIGkick works with the entire Sizzix&reg; product library (with the exception of Bigz&trade; Plus and Bigz Pro dies) - and that includes our smallest dies to our big 6"" wide plastic-backed treasures and embossing tools.</<p><p>If that wasn't big enough, this portable roller machine cuts and embosses many different materials. Create your own one-of-a-kind cards, invitations, scrapbook pages, home d&eacute;cor, fashion, altered art, quilting and much more! (To ensure compatibility, always check accessory requirements. Machine accessories may be sold separately.)</<p>"
4dcc305602f3990cf2000069,sizzix-bigz-clear-dies,Sizzix Bigz Clear Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4df947cbfb60b572ff001c50 /bigz_clear.jpg,"<p>Our big see-through plastic dies reveal exactly what's being cut. How's that for precision? Bigz&trade; Clear Dies transform treasured photographs and computer printouts into exciting decorative accents, frames, tags and other spectacular shapes that clearly capture any style.</<p> <p>These oversized dies cut almost anything including cardstock, felt, fabric, foam, magnet, leather, craft aluminum, and many other materials. Imagine the giant-sized possibilities!</<p>"
4dcc305602f3990cf200006a,sizzix-bigz-dies,Sizzix Bigz Dies,product_line,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4dff80ae5b76e155e40000db /bigz.jpg,"<p>Some of our biggest dies create some of our boldest designs! That's why Bigz&trade; are so beautiful.</<p><p>These big dies cut almost anything including cardstock, felt, fabric, foam, magnet, leather, craft aluminum, and many other materials. Imagine the giant-sized possibilities of our large and lovely decorative shapes, bags, cards, envelopes and lettering!</<p>"
4e309447fb60b55c880006c4,sizzix-bigz-dies-w-crease,Sizzix Bigz Dies w/Crease,product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e3094ecfb60b55c880006f3 /bigz.jpg,"<p>Some of our biggest dies with crease create some of our boldest designs! That's why Bigz&trade; are so beautiful.</<p> <p>These big dies with crease cut almost anything including cardstock and vellum. Imagine the giant-sized possibilities of our large and lovely bags, boxes, cards and envelopes!</<p>"
4dcc305602f3990cf200006b,sizzix-bigz-l-dies,Sizzix Bigz L Dies,product_line,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4e1c92c45b76e12785000099 /bigz_l_die.jpg,"<p>Just a bit bigger than our standard Bigz&trade; dies, these great big dies cut almost anything, including cardstock, felt, fabric, foam, magnet, leather, craft aluminum and many other materials. Imagine the giant-sized possibilities of our large and lovely decorative shapes!</<p>"
50bd30d0fb60b51fe0000308,sizzix-bigz-l-dies-w-crease,Sizzix Bigz L Dies w/Crease,product_line,"szus,szuk,erus",,/grid/visual_asset/image/50bd3110fb60b54faa000dfe /bigz_l_die.jpg,"<p>Just a bit bigger than our standard Bigz&trade; dies, these great big dies cut almost anything, including cardstock, felt, fabric, foam, magnet, leather, craft aluminum and many other materials. Imagine the giant-sized possibilities of our large and lovely decorative shapes!</<p>"
54ada714fb60b559920000d2,sizzix-bigz-plus-dies,Sizzix Bigz Plus Dies,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54ada7d55b76e16d3f000119 /bigz_plus.jpg,"<p>They don't get much bigger than this. Bigz&trade; Plus dies, cut hundreds of materials - including cardstock, chipboard, fabric, foam, magnet, leather, metallic foil, paper and sandpaper (in limited use) - and our biggest shapes, including full-size bags, boxes, cards, envelopes and album covers made exclusively for the Big Shot&trade; Plus Machine. These dies are also compatible with the Big Shot Pro Machine.</<p>"
54adaa49ff9afc5cfb0001ab,sizzix-bigz-plus-dies-w-crease,Sizzix Bigz Plus Dies w/Crease,product_line,"szus,szuk,erus",,/grid/visual_asset/image/54adaa49ff9afc5cfb0001ac /bigz_plus.jpg,"<p>They don't get much bigger than this. Bigz&trade; Plus dies, cut hundreds of materials - including cardstock, chipboard, fabric, foam, magnet, leather, metallic foil, paper and sandpaper (in limited use) - and our biggest shapes, including full-size bags, boxes, cards, envelopes and album covers made exclusively for the Big Shot&trade; Plus Machine. These dies are also compatible with the Big Shot Pro Machine.</<p> <p><em>Actual die design may be angled. In order to produce the best results when cutting on patterned paper containing stripes, orient the paper so it lines up with the cut blades and not the edge of the die.</em></<p>"
4dcc305602f3990cf200006c,sizzix-bigz-pro-25-dies,"Sizzix Bigz Pro 25"" Dies",product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1c93c202f39936c200003b /bigz_pro_25.jpg,"<p>They don't get any bigger than this. Bigz&trade; Pro 25"" dies, our largest dies ever, cut hundreds of materials - including cardstock, chipboard, fabric, foam, magnet, leather, metallic foil, paper and sandpaper (in limited use) - and our biggest shapes. Designed exclusively for the Big Shot&trade; Pro Machine, these dies are great for cutting fast quilting designs.</<p>"
4dcc305602f3990cf200006d,sizzix-bigz-pro-dies,Sizzix Bigz Pro Dies,product_line,"szus,szuk,eeus,erus",,/grid/visual_asset/image/4dff81015b76e155e40000eb /bigz_pro.jpg,"<p>They don't get any bigger than this. Bigz&trade; Pro dies, our largest dies ever, cut hundreds of materials - including cardstock, chipboard, fabric, foam, magnet, leather, metallic foil, paper and sandpaper (in limited use) - and our biggest shapes, including full-size bags, boxes, cards, envelopes and album covers made exclusively for the Big Shot&trade; Pro Machine.</<p><p><em>Actual die design may be angled. In order to produce the best results when cutting on patterned paper containing stripes, orient the paper so it lines up with the cut blades and not the edge of the die.</em></<p>"
4dcc305602f3990cf200006e,sizzix-bigz-xl-25-dies,"Sizzix Bigz XL 25"" Dies",product_line,"szus,szuk,erus",,/grid/visual_asset/image/4e1c94e8fb60b573da00002b /bigz_xl_25_die_sm.jpg,"<p>They don't get much bigger than this. Bigz&trade; XL 25"" dies, our longest dies ever, cut hundreds of materials - including cardstock, chipboard, fabric, foam, magnet, leather, metallic foil, paper and sandpaper (in limited use) - and our biggest shapes. These dies are great for cutting fast quilting designs.</<p>"
